Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
NGG,"National Grid Transco, PLC",68.44,$51.56B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngg
NHI,"National Health Investors, Inc.",60.67,$2.28B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",31.23,$11.73B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",75.86,$525.95M,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/npk
NNN,National Retail Properties,41.62,$5.67B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nnn
NNN^D,National Retail Properties,26.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^d
NNN^E,National Retail Properties,25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^e
SID,National Steel Company,0.8125,$1.13B,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,16.74,$385.3M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa
NSM,Nationstar Mortgage Holdings Inc.,10.65,$1.17B,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm
NW^C,Natl Westminster Pfd,25.69,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c
NGS,"Natural Gas Services Group, Inc.",17.96,$228.92M,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",21.36,$480.56M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,1.17,$143.09M,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",1.44,$78.99M,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",19.86,$615.31M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls
NCI,"Navigant Consulting, Inc.",15.65,$744.64M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,12.01,$664.92M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,2.32,$349.7M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.1,$118.94M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,5.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,4.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h
NAP,Navios Maritime Midstream Partners LP,9.82,$199.13M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap
NMM,Navios Maritime Partners LP,2.11,$175.3M,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,7.18,$585.49M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,2.23,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav^d
NCS,"NCI Building Systems, Inc.",10.05,$743.9M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,20.53,$3.49B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr
NP,"Neenah Paper, Inc.",58.43,$978.41M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NEFF,Neff Corporation,5.52,$140.46M,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff
NNI,"Nelnet, Inc.",30.78,$1.38B,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,8.65,$350.53M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn
N,Netsuite Inc,71.68,$5.7B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n
NSR,"Neustar, Inc.",21.68,$1.15B,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,68.69,$1.92B,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",7.23,$168.11M,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb
GF,"New Germany Fund, Inc. (The)",12.9615,$207.75M,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),10.15,$167.64M,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",13.01,$65.51M,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,17.19,$768.57M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,11.81,$755.9M,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc
EDU,"New Oriental Education & Technology Group, Inc.",29.59,$4.67B,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",29.47,$1.43B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,10.6,$2.44B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,9.17,$793.52M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr
NWY,"New York & Company, Inc.",2.2,$141.96M,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
NYCB,"New York Community Bancorp, Inc.",14.86,$7.21B,n/a,Finance,Banks,http://www.nasdaq.com/symbol/nycb
NYCB^U,"New York Community Bancorp, Inc.",49.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u
NYRT,"New York REIT, Inc.",10.41,$1.69B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),12.75,$2.06B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt
NCT,Newcastle Investment Corporation,3.52,$234.03M,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct
NCT^B,Newcastle Investment Corporation,18.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^b
NCT^C,Newcastle Investment Corporation,15.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^c
NCT^D,Newcastle Investment Corporation,16.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^d
NWL,Newell Rubbermaid Inc.,36.97,$9.87B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,26,$4.25B,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,34.61,$2.97B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,366.21,$4.39B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,16.68,$8.83B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",4.45,$374.47M,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NHF,NexPoint Credit Stategies Fund,18.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nhf
NXRT,"NexPoint Residential Trust, Inc.",11.91,$253.61M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nxrt
NEP,"NextEra Energy Partners, LP",25.83,$766.34M,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",106.6,$49.09B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee
NEE^C,"NextEra Energy, Inc.",26.03,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^c
NEE^G,"NextEra Energy, Inc.",25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^g
NEE^H,"NextEra Energy, Inc.",25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^h
NEE^I,"NextEra Energy, Inc.",24.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",24.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^j
NEE^P,"NextEra Energy, Inc.",55.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^p
NEE^Q,"NextEra Energy, Inc.",53.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nee^q
NGL,NGL ENERGY PARTNERS LP,12.21,$1.31B,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl
NMK^B,"Niagara Mohawk Holdings, Inc.",88.86,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",93.93,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^c
NJ,Nidec Corporation (Nihon Densan Kabushiki Kaisha),16.95,$20.21B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/nj
NLSN,Nielsen N.V.,45.31,$16.5B,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",60.88,$103.69B,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke
NMBL,"Nimble Storage, Inc.",6.5,$525.2M,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,39.59,$83.07B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt
NKA,Niska Gas Storage Partners LLC,3.49,$132.58M,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/nka
NI,"NiSource, Inc",20.28,$6.46B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NL,"NL Industries, Inc.",2.22,$108.1M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,24.07,$1.35B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah
NE,Noble Corporation,7.3,$1.77B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,29.03,$12.44B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NOK,Nokia Corporation,7.26,$26.71B,1994,n/a,n/a,http://www.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,9.07,$1.62B,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,5.13,$18.45B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr
NORD,"Nord Anglia Education, Inc.",17.5,$1.82B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord
NAO,Nordic American Offshore Ltd,4.09,$93.79M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,13.86,$1.24B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",48.02,$8.83B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,68.59,$20.48B,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc
NTL,Nortel Inversora SA,14.51,$1.97B,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl
NOA,"North American Energy Partners, Inc.",1.51,$50.06M,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NADL,North Atlantic Drilling Ltd.,1.83,$4.41M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl
NRT,North European Oil Royality Trust,7.03,$64.61M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NTI,Northern Tier Energy LP,25.32,$2.35B,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/nti
NOC,Northrop Grumman Corporation,184.11,$33.58B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc
NSAM,"NorthStar Asset Management Group, Inc.",11.4,$2.26B,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/nsam
NRE,NorthStar Realty Europe Corp.,9.28,$584.69M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nre
NRF,Northstar Realty Finance Corp.,12.26,$2.32B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrf
NRF^A,Northstar Realty Finance Corp.,20.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^a
NRF^B,Northstar Realty Finance Corp.,19.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^b
NRF^C,Northstar Realty Finance Corp.,20.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^c
NRF^D,Northstar Realty Finance Corp.,19.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^d
NRF^E,Northstar Realty Finance Corp.,19.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nrf^e
NWN,Northwest Natural Gas Company,50.59,$1.38B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,53.56,$2.58B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
NVS,Novartis AG,82.24,$197.04B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,54.74,$145.06B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,12.98,$1.39B,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
NQ,NQ Mobile Inc.,3.52,$305.08M,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
NRG,"NRG Energy, Inc.",9.93,$3.12B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg
NYLD,"NRG Yield, Inc.",12.85,$2.35B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld
NYLD.A,"NRG Yield, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nyld.a
DCM,"NTT DOCOMO, Inc",20.03,$77.75B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm
NUS,"Nu Skin Enterprises, Inc.",31.78,$1.82B,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,35.36,$11.3B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,31.05,$2.42B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NSH,"Nustar GP Holdings, LLC",14.85,$637.27M,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
NSS,"NuStar Logistics, L.P.",18.44,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,4.83,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp
NEA,Nuveen AMT-Free Municipal Income Fund,13.84,$1.09B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NUV,Nuveen AMT-Free Municipal Value Fund,10.2,$2.1B,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,17.49,$233.2M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw
NAZ,Nuveen Arizona Premium Income Municipal Fund,15.416,$178.3M,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,20.7401,$548.82M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,20.58,$148.28M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Municipal Income Fund,15.47,$738.05M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NAC,Nuveen California Dividend Advantage Municipal Fund,15.55,$365.87M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac
NCA,"Nuveen California Municipal Value Fund, Inc.",10.81,$273.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca
NTC,Nuveen Connecticut Premium Income Municipal Fund,12.6,$185.08M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,12.96,$207.64M,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,7.39,$1.01B,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,10,$199.39M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd
NAD,Nuveen Dividend Advantage Municipal Fund,14.52,$570.58M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,12.88,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/diax
JMF,Nuveen Energy MLP Total Return Fund,7.53,$297.03M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,15.7,$331.18M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,13.78,$51.06M,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,9.46,$473.83M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.18,$302.75M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,13.73,$144.83M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGV,Nuveen Global Equity Income Fund ,9.86,$187.73M,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgv
JGH,Nuveen Global High Income Fund,12.47,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,10,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,9.55,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.31,$96.13M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.48,$52.9M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,12.87,$603.73M,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NQM,"Nuveen Investment Quality Municipal Fund, Inc.",15.62,$561.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nqm
NMY,Nuveen Maryland Premium Income Municipal Fund,12.71,$306.37M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,13.86,$129.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,13.6101,$283.48M,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,14.5801,$60.46M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
JLS,Nuveen Mortgage Opportunity Term Fund,22.83,$362.73M,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,6.84,$64.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NMA,"Nuveen Municipal Advantage Fund, Inc.",13.87,$606.08M,1989,n/a,n/a,http://www.nasdaq.com/symbol/nma
NMI,"Nuveen Municipal Income Fund, Inc.",11.92,$98.64M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NMO,"Nuveen Municipal Market Opportunity Fund, Inc.",13.81,$633.52M,1990,n/a,n/a,http://www.nasdaq.com/symbol/nmo
NIO,"Nuveen Municipal Opportunity Fund, Inc.",14.45,$1.38B,1991,n/a,n/a,http://www.nasdaq.com/symbol/nio
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,13.64,$581.39M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Municipal Income Fund,12.95,$1.13B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,14,$129.71M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.86,$149.71M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NNC,Nuveen North Carolina Premium Income Municipal Fund,13.26,$219.43M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,15.23,$282.09M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,"Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.",13.95,$224.72M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
NPP,"Nuveen Performance Plus Municipal Fund, Inc.",15.05,$903.38M,1989,n/a,n/a,http://www.nasdaq.com/symbol/npp
JPI,Nuveen Preferred and Income Term Fund,23.47,$533.8M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,9.33,$904.92M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NPF,"Nuveen Premier Municipal Income Fund, Inc.",13.82,$274.86M,1991,n/a,n/a,http://www.nasdaq.com/symbol/npf
NPM,"Nuveen Premium Income Municipal Fund II, Inc.",14.4,$1.02B,1992,n/a,n/a,http://www.nasdaq.com/symbol/npm
NPT,"Nuveen Premium Income Municipal Fund IV, Inc.",13.52,$585.94M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npt
NPI,"Nuveen Premium Income Municipal Fund, Inc.",14.1,$903.25M,1988,n/a,n/a,http://www.nasdaq.com/symbol/npi
NQU,"Nuveen Quality Income Municipal Fund, Inc.",14.24,$774.36M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqu
NQI,"Nuveen Quality Municipal Fund, Inc.",13.67,$525.77M,1990,n/a,n/a,http://www.nasdaq.com/symbol/nqi
JTP,Nuveen Quality Preferred Income Fund,8.18,$528.95M,2002,n/a,n/a,http://www.nasdaq.com/symbol/jtp
JPS,Nuveen Quality Preferred Income Fund 2,8.96,$1.08B,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JHP,Nuveen Quality Preferred Income Fund 3,8.54,$202.49M,2002,n/a,n/a,http://www.nasdaq.com/symbol/jhp
JRI,Nuveen Real Asset Income and Growth Fund,13.42,$131.25M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
BXMX,Nuveen S&P 500 Buy-Write Income Fund,11.9,$457.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,12.04,$195.47M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,10.17,$126.51M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim
NQS,"Nuveen Select Quality Municipal Fund, Inc.",14.1,$496.63M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqs
NXP,Nuveen Select Tax Free Income Portfolio,14.22,$235.63M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,13.76,$243.74M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,14.56,$189.94M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,5.43,$185.16M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,14.12,$141.27M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,12.71,$184.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,10.46,$144.72M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Income Municipal Fund,14.18,$138.66M,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Premium Income Municipal Fund,13.98,$250.66M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv
